Video_ID	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1_x	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url	showup	smile_proportion	beginning	middle	end	Intensity	asymmetry	beauty	quality	video_length	Name_of_Tch_1_y	gender	path	preview	male	description_length	log_description_length	category
172336	How to Develop Emotional Resilience to Manage Stress	A comprehensive course on the role our emotions play in developing our abilities to cope with stress and pressure.	Personal Development	Stress Management	Stress Management	English	3 hours	99.99	4.433998	5488	11.99	19942	147990	Robin Hills	25	49029	4.45128583733845	https://www.udemy.com/course/emotional-resilience/	1.0	0.0017391304347826	0.0	0.0	0.0052356020942408	0.4457065348347823	0.4145115771963144	2.370857850956524	0.7363118529319763	154.76666666666668	Robin Hills	male	/home/xyubl/Downloads/pd_201-300/172336.mp4	1	1	19	2.9444389791664403	personal development
176962	Become A Business Analyst	Foundation course in Business Analysis core concepts, tools and key modelling techniques essential in the work place.	Personal Development	Career Development	Business Analysis	English	1 hour	69.99	4.4571886	267	9.99	1637	2121	E Lessing	1	267	4.45722	https://www.udemy.com/course/become-a-business-analyst/	0.0								0.5565862059593201	51.04	E Lessing	male	/home/xyubl/Downloads/pd_201-300/176962.mp4	1	1	17	2.833213344056216	personal development
184136	The Clarity, Purpose and Personal Productivity Masterclass	A practical guide to clarifying your priorities, goal setting, wise decision making and optimising your time management.	Personal Development	Happiness	Time Management	English	10 hours	84.99	4.6187797	1020	9.99	9019	561014	Kain Ramsay	31	139309	4.565942001786814	https://www.udemy.com/course/absolute-clarity-a-game-plan-for-lasting-self-fulfilment-and-happiness/	1.0	0.0201768933112216	0.0074626865671641	0.0215588723051409	0.0315091210613598	0.2896922695306801	0.7329316744413296	2.587435041127704	0.7970873117446899	853.8666666666667	Kain Ramsay	male	/home/xyubl/Downloads/pd_201-300/184136.mp4	1	1	17	2.833213344056216	personal development
184138	The Authentic Confidence and Self-Esteem Masterclass	The essential guide to developing deep self-awareness, cultivating authentic confidence and unshakeable self-esteem.	Personal Development	Self Esteem & Confidence	Confidence	English	13.5 hours	99.99	4.6191497	2295	10.99	19669	561014	Kain Ramsay	31	139309	4.565942001786814	https://www.udemy.com/course/the-ultimate-confidence-coaching-program/	1.0	0.0231372549019607	0.02	0.0223529411764705	0.0270588235294117	0.300459549418313	0.8252500148499432	2.520112005607841	0.7762987613677979	663.1666666666666	Kain Ramsay	male	/home/xyubl/Downloads/pd_201-300/184138.mp4	1	1	13	2.5649493574615367	personal development
189086	Productivity Hacks: Free Up Your Time & Live Better	Stop trying to do it all and focus on what really matters with the help of these practical time-saving strategies.	Personal Development	Personal Productivity	Personal Productivity	English	4 hours	84.99	4.0497265	889	9.99	11396	24254	Joel Widmer	5	3508	4.137202788405797	https://www.udemy.com/course/productivity-hacks/	0.0								0.8265274167060852	123.06666666666666	Joel Widmer	male	/home/xyubl/Downloads/pd_201-300/189086.mp4	1	1	20	2.995732273553991	personal development
190852	Introduction to Solution Focused Therapy	Learn Solution Focused Therapy To Empower Clients & Improve Outcomes | Ideal For Social Workers, Coaches & Therapists	Personal Development	Other Personal Development	Solution Focused Therapy	English	2 hours	19.99	4.468266	244	9.99	1318	64651	Dan Jones	17	10125	4.556336902298852	https://www.udemy.com/course/introduction-to-solution-focused-therapy/	1.0	0.0158806544754571	0.0375180375180375	0.0072150072150072	0.0028901734104046	0.4171606750877768	1.0171541948908005	2.6576735776227163	0.8066824674606323	415.53333333333336	Dan Jones	male	/home/xyubl/Downloads/pd_201-300/190852.mp4	1	1	18	2.8903717578961645	personal development
190868	Remote Viewing Advanced - Intuition of Billionaires	How to use Remote Viewing and your intuitive ability to solve problems for an optimum life trajectory.	Personal Development	Personal Transformation	Remote Viewing	English	2 hours	19.99	4.781986	251	9.99	5480	17681	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/remote-viewing-advanced-intuition-of-billionaires/	1.0	0.0217391304347826	0.0	0.032258064516129	0.0333333333333333	0.2764852820804347	0.6689782115722701	3.518117579347825	0.7130264043807983	125.0	Stacey Tallitsch	male	/home/xyubl/Downloads/pd_201-300/190868.mp4	1	1	17	2.833213344056216	personal development
190894	Remote Viewing Basics- Turn Intuition into Super Psychic	A Beginner's course for anyone who has not learned Remote Viewing.	Personal Development	Personal Transformation	Remote Viewing	English	2 hours	19.99	4.493089	1797	9.99	13532	17679	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/remote-viewing-basics/	0.0	0.0	0.0	0.0	0.0	0.0815279596333333	0.082892171745969	3.322667353333334	0.8065207004547119	186.56	Stacey Tallitsch	male	/home/xyubl/Downloads/pd_201-300/190894.mp4	1	1	11	2.3978952727983707	personal development
193824	Navigating Office Politics: Get What You Want at Work	Learn how to gain influence and get more done in your organization by understanding and navigating office politics.	Personal Development	Career Development	Office Politics	English	2.5 hours	94.99	4.4182434	455	11.99	2475	3391	Karlyn Borysenko	1	455	4.4182434	https://www.udemy.com/course/navigating-office-politics/	0.0	0.0	0.0	0.0	0.0	0.4870370607462685	0.997088263343312	3.127486626865672	0.8723453879356384	119.3	Karlyn Borysenko	female	/home/xyubl/Downloads/pd_201-300/193824.mp4	1	0	18	2.8903717578961645	personal development
195286	Effective Time Management - Get 10X More Done in Less Time	How Entrepreneurs and Small Business Owners can Get 10X More Done in Half of the Time	Personal Development	Personal Productivity	Time Management	English	1 hour	19.99	4.499132	4741	9.99	53061	261782	William U. Pena, MBA	14	17982	4.31991120045662	https://www.udemy.com/course/effective-time-management/	0.0	0.0	0.0	0.0	0.0	0.5353956593457947	0.1582844127302588	3.321306039252336	0.7177023887634277	218.36666666666667	William U. Pena, MBA	male	/home/xyubl/Downloads/pd_201-300/195286.mp4	1	1	16	2.772588722239781	personal development
205942	Freelancing Master Class for Absolute Beginners: Earn More	Build a solid Freelancing career by avoiding Freelance mistakes and learn about creating perfect Proposals & Job letters	Personal Development	Career Development	Freelancing	English	5 hours	84.99	4.567409	313	9.99	13864	76015	Muhammad Ahsan Pervaiz	16	5461	4.455198288967972	https://www.udemy.com/course/how-to-freelane-for-designers-developers/	1.0	0.0148423005565862	0.0055555555555555	0.0	0.0391061452513966	0.550285755003711	0.726214474614525	2.5174106851577	0.741815447807312	108.2	Muhammad Ahsan Pervaiz	male	/home/xyubl/Downloads/pd_201-300/205942.mp4	1	1	18	2.8903717578961645	personal development
206894	Simplify Your Problems: The Psychology of Choice	A simple problem solving model to improve critical thinking, organization, productivity, management and creative skills.	Personal Development	Personal Productivity	Problem Solving	English	1 hour	24.99	4.2009587	113	9.99	3210	162216	Richard Feenstra	6	12386	4.364639036153846	https://www.udemy.com/course/problem-solving/	1.0	0.0034965034965034	0.0	0.0105263157894736	0.0	0.3876295966083914	0.512557671854313	2.706269942657344	0.7000412344932556	74.66666666666667	Richard Feenstra	male	/home/xyubl/Downloads/pd_201-300/206894.mp4	1	1	15	2.70805020110221	personal development
213254	Coaching Sports	This course will give you a firm foundation of the fundamentals of coaching of any sport at any level.	Personal Development	Leadership	Sports Coaching	English	5.5 hours	24.99	4.357548	132	10.99	643	643	Nic Olney	1	132	4.3575854	https://www.udemy.com/course/coachingsports101fundamentalsofcoaching/	0.0								0.5406571626663208	147.51403333333334	Nic Olney	male	/home/xyubl/Downloads/pd_301-400/213254.mp4	1	1	19	2.9444389791664403	personal development
228900	Overcome Anxiety and Panic Attacks	A Self Help Workbook Course for Anxiety Relief and Panic Attacks	Personal Development	Personal Transformation	Anxiety Management	English	4 hours	94.99	4.494055	143	10.99	1505	1506	Matt Lewis	1	143	4.494211	https://www.udemy.com/course/overcome-anxiety/	1.0	0.1972789115646258	0.0510204081632653	0.4183673469387755	0.1224489795918367	0.3757813537551019	0.5216121920946039	2.569432134013604	0.6040405631065369	165.33333333333334	Matt Lewis	male	/home/xyubl/Downloads/pd_301-400/228900.mp4	1	1	11	2.3978952727983707	personal development
237148	Learning Computer Forensics With Infinite Skills	What to gain a solid understanding of Computer Forensics? This training course is the ideal way to get started.	Personal Development	Career Development	Computer Forensics	English	11 hours	49.99	4.3661494	334	9.99	3439	1272164	Infinite Skills	323	121907	4.285722474752474	https://www.udemy.com/course/learning-computer-forensics-with-infinite-skills/	0.0								0.7120566368103027	248.8	Infinite Skills	male	/home/xyubl/Downloads/pd_301-400/237148.mp4	1	1	19	2.9444389791664403	personal development
241526	SUCCESS: 9 Steps to Elite Performance	Discover Science-Backed Tools to 3X your Success, Achieve your Goals, Eliminate Negative Habits & Master Your Psychology	Personal Development	Personal Transformation	Personal Success	English	1 hour	19.99	4.063844	405	9.99	18957	19873	Akash Karia	2	438	4.305061499999999	https://www.udemy.com/course/science-of-success-how-successful-people-think-differently/	0.0	1.0	1.0	1.0	1.0	0.8466452066666666	2.2546576228503065e-05	2.7192775749999982	0.736931562423706	196.36666666666667	Akash Karia	male	/home/xyubl/Downloads/pd_301-400/241526.mp4	1	1	17	2.833213344056216	personal development
250516	Inspirational Screenwriting.  The #1 Screenwriting Course!	Learn the screenwriting secrets behind successful cinematic stories in the world of film & television script writing.	Personal Development	Creativity	Screenwriting	English	3 hours	94.99	4.5006804	2270	10.99	12926	14891	PAUL CASTRO	2	2443	4.5145204	https://www.udemy.com/course/million-dollar-screenwriter/	1.0	0.0	0.0	0.0	0.0	0.5788803472580647	0.4294386893833892	2.6677224564516133	0.6137371063232422	59.72633333333333	PAUL CASTRO	male	/home/xyubl/Downloads/pd_301-400/250516.mp4	1	1	17	2.833213344056216	personal development
250852	Stress Management: Techniques to Release Office Stress	Stress management, relaxation, office stress, learn to relax, relieve stress, back pain, headache, stiff neck,wrist pain	Personal Development	Stress Management	Relaxation	English	1.5 hours	19.99	4.0169454	167	9.99	1657	2242	Toomas Ounap	2	199	4.3253757	https://www.udemy.com/course/relaxation-techniques2/	0.0	0.0	0.0	0.0	0.0	0.2879955561341462	0.9048981695354928	2.868777254878049	0.6884734630584717	120.08	Toomas Ounap	male	/home/xyubl/Downloads/pd_301-400/250852.mp4	1	1	16	2.772588722239781	personal development
277654	Master your brain: Neuroscience for personal development	Discover how this approach can help with stress, self confidence, motivation, change, communication, relations, ...	Personal Development	Personal Transformation	Neuroscience	English	8 hours	149.99	4.5703154	9423	16.99	67718	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/my-brain-and-i/	1.0	0.1219047619047619	0.0971428571428571	0.1371428571428571	0.1314285714285714	0.3351252056114287	0.6102533054495555	3.2670177460952354	0.7854607701301575	180.5	Gregory Caremans - Brain Academy	male	/home/xyubl/Downloads/pd_401-500/277654.mp4	1	1	15	2.70805020110221	personal development
280984	Interviewing Skills for Jobs: Ace the Job Interview	Interviewing Skills - How to ace any job interview-Excel in all Job Interviewing skills	Personal Development	Career Development	Interviewing Skills	English	1 hour	84.99	4.4459267	470	9.99	41790	1302902	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/job-interviews-how-to-talk-to-prospective-employers/	1.0	0.7441860465116279	0.686046511627907	0.7441860465116279	0.8023255813953488	0.328488927379845	0.4546505344478635	2.8278016507751933	0.6324693560600281	51.46666666666667	TJ Walker	male	/home/xyubl/Downloads/pd_401-500/280984.mp4	1	1	14	2.6390573296152584	personal development
283336	Dressing to Win in the Workplace	How to 'Dress for Success' to ensure confidence and excel in your career.	Personal Development	Career Development	Soft Skills	English	1 hour	84.99	4.3451915	3976	9.99	7041	11477	Kimberly Law	3	5750	4.441893647876448	https://www.udemy.com/course/dress_for_success/	1.0	0.16	0.185	0.11	0.185	0.4019541609399997	0.6885282958158684	2.869401890999997	0.704417884349823	109.37593333333334	Kimberly Law	female	/home/xyubl/Downloads/pd_401-500/283336.mp4	1	0	13	2.5649493574615367	personal development
284246	Security Guard Training Course	Security Officer Training In Today's Job Market	Personal Development	Career Development	Private Security	English	3 hours	29.99	4.7601085	269	10.99	725	940	Todd Fernandez	2	375	4.4725463	https://www.udemy.com/course/start-a-lucrative-career-in-the-private-security-industry/	0.0								0.7609983086585999	275.1333333333333	Todd Fernandez	male	/home/xyubl/Downloads/pd_401-500/284246.mp4	1	1	7	1.9459101490553128	personal development
285610	A+ Essays: A Structured Approach to Successful Essay Writing	Learn the tips and tools of successful writers from a college professor with twenty years of experience grading essays.	Personal Development	Career Development	Essay Writing	English	6 hours	94.99	4.4498973	1032	11.99	9620	86812	Kevin deLaplante	4	15525	4.497553398046056	https://www.udemy.com/course/a-essays-a-structured-approach-to-successful-essay-writing/	0.0	0.0	0.0	0.0	0.0	0.4300800024390243	0.1338791558712906	4.566679863414634	0.8546180725097656	207.56666666666663	Kevin deLaplante	male	/home/xyubl/Downloads/pd_401-500/285610.mp4	1	1	19	2.9444389791664403	personal development
286690	Neuro-Linguistic Programming Self Esteem Confidence Coaching	NLP Cognitive Behavioral personal development to reprogram negative self-talk and get you comfortable in your own skin	Personal Development	Self Esteem & Confidence	Confidence	English	2 hours	74.99	4.5653086	476	9.99	7751	56184	Patrick Howell	12	8357	4.562213646246247	https://www.udemy.com/course/double-your-confidence-4-scientifically-proven-nlp-technique/	1.0	0.4343891402714932	0.4570135746606334	0.416289592760181	0.4298642533936652	0.2839890164675718	0.6701912352184949	2.3809140440422314	0.7102787494659424	260.1333333333333	Patrick Howell	male	/home/xyubl/Downloads/pd_401-500/286690.mp4	1	1	17	2.833213344056216	personal development
288066	22 Practical Lessons in Leadership	Steve Jobs, Bill Gates and David Beckham. Know what they did right as leaders and what you can learn from them!	Personal Development	Leadership	Leadership	English	1.5 hours	44.99	4.2014446	360	9.99	12579	12697	Street Smart University	1	360	4.2012334	https://www.udemy.com/course/22-practical-lessons-in-leadership/	1.0	0.0561497326203208	0.152	0.016	0.0	0.5227019398422457	0.538116769682998	2.819004264705883	0.7628284096717834	174.80796666666666	Street Smart University	male	/home/xyubl/Downloads/pd_401-500/288066.mp4	1	1	21	3.044522437723423	personal development
294638	Body Language: Appear Confident and Poised When You Speak	Body Language for Speakers: Learn how to look comfortable, confident and relaxed in any presentation opportunity.	Personal Development	Influence	Body Language	English	1 hour	99.99	4.5297093	215	10.99	35628	1303235	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/body-language-for-speakers/	1.0	0.3086419753086419	0.2592592592592592	0.3333333333333333	0.3333333333333333	0.2963896084691358	0.7229471129251162	2.7385527148148143	0.6591122150421143	32.56666666666667	TJ Walker	male	/home/xyubl/Downloads/pd_401-500/294638.mp4	1	1	16	2.772588722239781	personal development
296377	Salary Negotiation - How to Ask for and Receive a Pay Raise	A Salary Negotiation step-by-step plan to prepare you for asking and receiving a pay raise.	Personal Development	Career Development	Salary Negotiation	English	43 mins	84.99	4.8168993	425	9.99	48884	1303235	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/how-to-ask-for-a-raise2/	1.0	0.4230769230769231	0.4772727272727273	0.4883720930232558	0.3023255813953488	0.3113511718923077	0.7247447935880111	2.4162492223076923	0.7738404870033264	25.966666666666665	TJ Walker	male	/home/xyubl/Downloads/pd_401-500/296377.mp4	1	1	15	2.70805020110221	personal development
